Start,Hello
187.00,192.00,63.00,141.00,74.00,34.67,1.50,4.43,-2.23,-0.65,Hello
187.00,190.00,63.00,141.00,74.00,37.67,11.73,4.42,-2.24,-0.64,Hello
187.00,190.00,63.00,141.00,73.00,32.64,17.63,4.47,-2.26,-0.63,Hello
187.00,192.00,64.00,141.00,74.00,33.86,20.68,4.48,-2.26,-0.62,Hello
187.00,192.00,63.00,141.00,74.00,21.73,15.37,4.49,-2.27,-0.62,Hello
187.00,192.00,63.00,141.00,74.00,32.32,15.27,4.53,-2.27,-0.63,Hello
185.00,190.00,63.00,141.00,74.00,31.70,10.75,4.53,-2.28,-0.63,Hello
187.00,192.00,63.00,141.00,74.00,28.30,7.20,4.54,-2.29,-0.64,Hello
187.00,192.00,63.00,141.00,74.00,30.24,9.67,4.56,-2.31,-0.65,Hello
188.00,192.00,63.00,141.00,74.00,27.66,8.61,4.55,-2.33,-0.66,Hello
187.00,190.00,63.00,141.00,73.00,38.58,8.63,4.56,-2.35,-0.66,Hello
188.00,192.00,63.00,141.00,74.00,38.18,16.63,4.55,-2.36,-0.67,Hello
187.00,192.00,64.00,141.00,74.00,35.07,21.19,4.54,-2.37,-0.67,Hello
185.00,193.00,63.00,141.00,74.00,31.96,23.38,4.55,-2.38,-0.67,Hello
187.00,192.00,63.00,141.00,74.00,36.87,23.20,4.55,-2.39,-0.67,Hello
185.00,192.00,64.00,142.00,73.00,36.25,20.12,4.56,-2.40,-0.67,Hello
187.00,193.00,64.00,142.00,74.00,36.33,16.54,4.57,-2.41,-0.68,Hello
188.00,192.00,63.00,141.00,74.00,36.77,17.60,4.58,-2.42,-0.68,Hello
187.00,193.00,63.00,142.00,73.00,37.26,17.16,4.60,-2.42,-0.68,Hello
187.00,192.00,63.00,141.00,74.00,33.91,20.41,4.62,-2.43,-0.68,Hello
187.00,193.00,63.00,141.00,74.00,33.74,18.61,4.62,-2.44,-0.68,Hello
187.00,193.00,63.00,141.00,74.00,41.12,18.84,4.62,-2.44,-0.68,Hello
188.00,192.00,63.00,141.00,74.00,38.02,20.20,4.62,-2.45,-0.68,Hello
187.00,193.00,63.00,142.00,74.00,24.22,25.88,4.60,-2.46,-0.69,Hello
187.00,190.00,63.00,141.00,73.00,-28.21,16.93,4.49,-2.52,-0.85,Hello
187.00,192.00,63.00,141.00,74.00,-69.29,9.89,4.40,-2.59,-1.42,Hello
187.00,190.00,63.00,141.00,73.00,-80.97,4.92,4.51,-2.65,-2.35,Hello
187.00,190.00,62.00,141.00,74.00,-75.76,-12.12,4.64,-2.79,-3.33,Hello
187.00,192.00,63.00,141.00,74.00,71.52,-14.52,4.50,-2.92,-4.19,Hello
185.00,192.00,63.00,141.00,74.00,79.23,-10.05,4.79,-2.99,-5.06,Hello
185.00,192.00,63.00,141.00,73.00,85.11,-4.78,4.48,-3.02,-5.51,Hello
185.00,190.00,63.00,141.00,73.00,86.59,-2.37,4.63,-2.93,-5.90,Hello
185.00,189.00,63.00,142.00,74.00,88.32,-1.25,4.63,-2.99,-6.11,Hello
184.00,192.00,63.00,141.00,74.00,89.16,-0.61,4.75,-2.99,-6.26,Hello
185.00,192.00,63.00,142.00,74.00,89.57,-0.38,4.76,-3.04,-6.32,Hello
